taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix,SPPR_1995_TEmean_catch,Ulanowicz_globalTEmean_catch
Miscellaneous aquatic invertebrates,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,636793.86,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Leiognathus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,621700.054,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Lutjanidae,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,608371.943,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Penaeus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,604120.69,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Katsuwonus pelamis,Tuna-like,1.000000,single,high,586797.998,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Mollusca,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,581662.883,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Serranidae,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,552031.355,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Auxis,Coastal scombrids,1.000000,single,high,492093.066,276.665746,2151.411916,1228.563684,5449.628126,1746.481623,2058.735989,1231.124121,5799.192784,5799.192784,5799.192784,2889.445671,773.655572,5799.192784,16496946.005748,2889.445671,-17915259.483700,773.655572,-5915900048852866.000000,4649.462240,7908.520493,241.012964,536.974768
Lactarius lactarius,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,485787.653,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Himantura,Coastal elasmobranch,1.000000,single,high,484106.469,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Cynoglossus cynoglossus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,470652.396,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Pampus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,460382.587,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Thunnus tonggol,Coastal scombrids,1.000000,single,high,457883.068,276.665746,2151.411916,1228.563684,5449.628126,1746.481623,2058.735989,1231.124121,5799.192784,5799.192784,5799.192784,2889.445671,773.655572,5799.192784,16496946.005748,2889.445671,-17915259.483700,773.655572,-5915900048852866.000000,4649.462240,7908.520493,241.012964,536.974768
Pomadasys,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,447756.778,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Lepturacanthus savala,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,435514.015,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Upeneus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,425750.916,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Sardinella lemuru,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,411083.665,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Epinephelus,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,409824.667,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Sphyraenidae,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,408325.941,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Coilia dussumieri,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,397081.748,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Cynoglossus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,395472.71,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Chirocentrus dorab,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,393806.857,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Amblygaster sirm,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,392196.85,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Sardinella gibbosa,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,392098.907,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Netuma thalassina,2 Milkfish plus | 3 Milkfish plus,0.439373 | 0.560627,model_biomass,medium,340984.48,276.665746,485.961749,307.552703,638.650595,251.210296,374.831666,345.115264,956.435109,956.435109,956.435109,803.312750,289.927856,956.435109,159049.064874,803.312750,1584668.121412,289.927856,-39752686.436935,1316.384537,1317.518422,81.736492,114.212257
Lates calcarifer,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,335464.521,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Carcharhinus,Oceanic sharks | Coastal elasmobranch,0.305731 | 0.694269,catch_composition,medium,319673.414,276.665746,1380.156554,813.237349,11696.257871,3303.980516,3755.931739,2869.988061,18858.336069,18858.336069,18858.336069,9043.074077,1863.271319,18858.336069,107107363.803131,9043.074077,-5362399.549138,1863.271319,11568499580500166656.000000,14990.009917,26162.023176,174.929003,766.601483
Haemulidae,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,317626.877,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Leptomelanosoma indicum,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,293516.467,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Scylla serrata,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,293146.465,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Thunnus obesus,Bigeye tuna,1.000000,single,high,284466.212,276.665746,2885.425513,1612.783432,11857.378023,2419.641373,2792.120635,2512.908571,7863.897223,7863.897223,7863.897223,4618.211723,1061.749400,7863.897223,13753230.962334,4618.211723,-6197760.078043,1061.749400,1452950433601317120.000000,7726.508917,10228.515843,297.276327,850.931756
Octopodidae,Cephalopods,1.000000,single,high,283253.957,276.665746,990.119511,598.369015,1346.888416,377.016205,457.659002,411.893102,1154.963068,1154.963068,1154.963068,883.487560,288.738455,1154.963068,-30007.429063,883.487560,-4635.736133,288.738455,-68084.421791,1393.890949,1512.449191,138.403273,209.479831
Lutjanus,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,274352.229,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Monacanthidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,249973.385,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Mugil,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,249625.654,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Escualosa thoracata,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,248415.168,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Terapon,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,247448.655,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Parapenaeopsis stylifera,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,244867.835,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Metapenaeus tenuipes,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,243672.013,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Penaeus monodon,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,238757.928,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Lutjanus malabaricus,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,238118.994,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Anodontostoma chacunda,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,236010.584,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Prionace glauca,Oceanic sharks,1.000000,single,high,235298.63,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Nemipterus hexodon,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,233986.201,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Sillaginidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,232817.433,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Placuna placenta,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,229914.935,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Chondrichthyes,Oceanic sharks | Coastal elasmobranch,0.305731 | 0.694269,catch_composition,medium,225557.63,276.665746,1380.156554,813.237349,11696.257871,3303.980516,3755.931739,2869.988061,18858.336069,18858.336069,18858.336069,9043.074077,1863.271319,18858.336069,107107363.803131,9043.074077,-5362399.549138,1863.271319,11568499580500166656.000000,14990.009917,26162.023176,174.929003,766.601483
Terapon jarbua,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,220610.52,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Upeneus vittatus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,220402.414,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Teuthida,Cephalopods,1.000000,single,high,212028.219,276.665746,990.119511,598.369015,1346.888416,377.016205,457.659002,411.893102,1154.963068,1154.963068,1154.963068,883.487560,288.738455,1154.963068,-30007.429063,883.487560,-4635.736133,288.738455,-68084.421791,1393.890949,1512.449191,138.403273,209.479831
Psettodidae,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,208994.712,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Tetraodontidae,2 Milkfish plus | 3 Milkfish plus | 2 SM inv | 3 SM inv,0.086245 | 0.110046 | 0.254848 | 0.548860,model_biomass,medium,208536.367,276.665746,252.303891,166.805309,337.917821,144.882272,182.992831,170.105416,475.794638,475.794638,475.794638,432.084766,169.530719,475.794638,36033.835058,432.084766,454563.061630,169.530719,-8043496.306742,719.745763,662.664688,50.567861,74.695955
Cephalopholis boenak,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,206671.431,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Muraenesox,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,205527.597,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Selar crumenophthalmus,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,202794.543,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Soleidae,2 SM inv | 3 SM inv | 2 SM pisc | 3 SM pisc,0.180952 | 0.389713 | 0.131204 | 0.298130,model_biomass,medium,200969.748,276.665746,427.369702,269.844130,443.946645,168.987397,212.642194,200.885730,614.514013,614.514013,614.514013,557.065775,206.243709,614.514013,7759.236114,557.065775,388895.713364,206.243709,-7423619.489708,896.211277,833.104258,71.924037,93.707566
Sillago,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,200005.59,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Veneridae,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,197902.115,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Pampus chinensis,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,195708.405,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Hemiramphus,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,182195.046,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Carcharhinus falciformis,Oceanic sharks,1.000000,single,high,172391.334,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Metapenaeus brevicornis,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,168884.276,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Psettodes erumei,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,163590.921,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Myliobatidae,Coastal elasmobranch,1.000000,single,high,163247.083,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Acanthuridae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,161753.83,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Caranx sexfasciatus,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,159700.431,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Polynemus paradiseus,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,158621.785,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Bramidae,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,158134.633,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Lethrinus nebulosus,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,157148.403,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Caranx ignobilis,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,157058.993,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Caranx melampygus,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,156806.571,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Penaeus semisulcatus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,156013.206,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Isurus,Oceanic sharks,1.000000,single,high,153279.515,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Nemipterus japonicus,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,144788.834,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Penaeus latisulcatus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,143397.857,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Caesio cuning,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,139552.296,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Stromateidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,136738.43,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Gobiidae,2 SM inv | 3 SM inv | 2 SM pisc | 3 SM pisc,0.180952 | 0.389713 | 0.131204 | 0.298130,model_biomass,medium,135347.108,276.665746,427.369702,269.844130,443.946645,168.987397,212.642194,200.885730,614.514013,614.514013,614.514013,557.065775,206.243709,614.514013,7759.236114,557.065775,388895.713364,206.243709,-7423619.489708,896.211277,833.104258,71.924037,93.707566
Deveximentum insidiator,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,130516.01,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Plotosidae,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,130026.246,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
