commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.0178273771,0.0178273771,0.0,1.0,1586.8423749532276,28.289237416550783,3.46,1586.8423749532276,28.289237416550783,0.0,1.0,0.0
Cod-likes,12,12,45984.184848767705,45984.184848767705,0.0,1.0,15154.009673737457,696844782.0371572,4.1564482164550505,12783.03003584525,587817216.0956576,109027565.94149959,1.1854786878575485,0.18547868785754848
Crustaceans,17,17,99396.539481732,99396.539481732,0.0,1.0,4041.9665562685173,401757488.393984,3.6618431932236177,2904.9444911918854,288741429.81099415,113016058.58298987,1.3914092226285937,0.3914092226285937
Flatfishes,11,11,17634.2454305262,17634.2454305262,0.0,1.0,18493.33316839208,326115975.9199167,4.085853341690647,10346.364150366198,182450324.74115524,143665651.17876145,1.7874233788434297,0.7874233788434297
Herring-likes,10,10,186844.3049160411,186844.3049160411,0.0,1.0,840.5352514714124,157049224.81860584,3.2329012411800204,803.6584069033424,150158996.42778793,6890228.39081791,1.0458862176408554,0.04588621764085543
Molluscs,18,18,148201.41528790048,148201.41528790048,0.0,1.0,25.986932607983466,3851300.19149444,2.0218445287845284,21.35258123779525,3164482.759491126,686817.4320033141,1.217039397653018,0.21703939765301797
Other fishes & inverts,38,38,94483.8979855644,94483.8979855644,0.0,1.0,5381.982901827063,508510723.45628005,3.44676021178623,1525.1354916764592,144100746.20972216,364409977.2465579,3.5288555877163943,2.5288555877163943
Perch-likes,65,65,60755.530297761106,60755.530297761106,0.0,1.0,20787.760113118224,1262971389.375144,4.040370058786635,9028.438507081768,548527569.2584794,714443820.1166646,2.3024756824574513,1.302475682457451
"Salmon, smelts, etc",6,6,900.6678409879,900.6678409879,0.0,1.0,2889.8295793172774,2602776.5680266637,3.257639202188396,865.4785751763636,779508.7197253794,1823267.8483012845,3.3389960909528003,2.3389960909528003
Scorpionfishes,8,8,9451.7125782432,9451.7125782432,0.0,1.0,4289.9584708950115,40547454.43949934,3.7896293634912954,4259.822260325701,40262615.6390008,284838.8004985377,1.0070745230029872,0.0070745230029870595
Sharks & rays,29,29,31851.413635642897,31851.413635642897,0.0,1.0,14789.498960740948,471066448.8624707,4.075518482648599,10030.943821529005,319499740.8154168,151566708.04705387,1.4743875774679198,0.47438757746791993
Tuna & billfishes,17,17,5374.8171736718,5374.8171736718,0.0,1.0,31573.641243592177,169702549.1914115,4.4530504154205435,31082.945504227988,167065149.30442926,2637399.8869822323,1.015786655074161,0.015786655074160993
