commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,38349.497354102205,38349.497354102205,0.0,1.0,211.37066862470542,8105958.897157954,3.3237412212149255,210.7372076658481,8081665.987792329,24292.90936562512,1.003005928406633,0.0030059284066330516
Perch-likes,7,7,251.71120243299998,251.71120243299998,0.0,1.0,2759.2866494092896,694543.360380136,4.404563606325193,2538.4207332420333,638948.9350452097,55594.42533492623,1.087009183810585,0.08700918381058506
Sharks & rays,10,10,2875.7957787779,2875.7957787779,0.0,1.0,2286.1040762813623,6574368.452416892,4.356012171875731,2269.9284697772737,6527850.711513261,46517.74090363085,1.0071260423927262,0.007126042392726118
Tuna & billfishes,17,17,336377.00399323105,336377.00399323105,0.0,1.0,2652.104619330474,892107006.1269934,4.4190764558988285,2624.680567788493,882882185.8319459,9224820.295047522,1.0104485291957215,0.010448529195721522
