functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,2621.0014537064,3.7524238713402434,565.4886223635039,1482146.5012691729
Large bathypelagics (>=90 cm),4.1127440414,4.34,2187.761623949552,8997.703582902108
Large benthopelagics (>=90 cm),53.9495543235,4.466608042719803,2928.2492634570763,157977.7427116264
Large demersals (>=90 cm),79.4829302398,3.9278053333198373,846.8477409066511,67309.93991421557
Large pelagics (>=90 cm),19548.241897718905,4.423848780593224,2653.681401030743,51874805.94682657
Large rays (>=90 cm),44.142350427699995,3.364230462754353,231.32920363109955,10211.414770844765
Large reef assoc. fish (>=90 cm),737.0432717129,4.302970952345615,2008.9584395405755,1480689.301014228
Large sharks (>=90 cm),269.0606710079,4.485537065430668,3058.7012842333447,822976.2199485492
Medium bathydemersals (30 - 89 cm),5.4482047933,3.35,223.872113856834,1219.7011238010064
Medium bathypelagics (30 - 89 cm),0.0061752514,4.08,1202.2644346174131,7.424285133041389
Medium benthopelagics (30 - 89 cm),1455.3624449974004,3.560761899385169,363.7155755090319,529337.9892564613
Medium demersals (30 - 89 cm),5361.057273001799,3.279659389723623,190.39668812062197,1020727.5496045158
Medium pelagics (30 - 89 cm),7885.652013865199,3.9694625026287347,932.0999885264132,7350216.151647039
Medium reef assoc. fish (30 - 89 cm),538.527041641,3.9149709096214287,822.1875754529589,442770.2426826684
Other demersal invertebrates,544.0629211914,2.000221363527616,10.005098382821997,5443.403052965488
Small demersals (<30 cm),31.3583545466,4.08,1202.2644346174131,37701.03439950044
Small pelagics (<30 cm),1499.2246475676,3.405510574703562,254.39617356937404,381397.01366209076
Small to medium flatfishes (<90 cm),435.9650325393,3.15,141.2537544622754,61581.69766044419
