year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,108,352248.6396254192,352248.6396254192,0.0,True
1951,219,501835.1519282785,501835.1519282785,0.0,True
1952,230,690649.5166000717,690649.5166000717,0.0,True
1953,233,689404.8837352522,689404.8837352522,0.0,True
1954,237,672841.2581904139,672841.2581904139,0.0,True
1955,237,650416.1684914179,650416.1684914179,0.0,True
1956,232,570676.0440587963,570676.0440587963,0.0,True
1957,234,624062.1895622927,624062.1895622927,0.0,True
1958,240,705319.6282349582,705319.6282349582,0.0,True
1959,241,790445.2175880837,790445.2175880837,0.0,True
1960,237,919407.0286601541,919407.0286601541,0.0,True
1961,257,1088883.289433952,1088883.289433952,0.0,True
1962,255,1144916.6587835574,1144916.6587835574,0.0,True
1963,283,1260256.6930492378,1260256.6930492378,0.0,True
1964,311,1323354.4321796785,1323354.4321796785,0.0,True
1965,266,1423665.1457309092,1423665.1457309092,0.0,True
1966,279,1432556.9954370493,1432556.9954370493,0.0,True
1967,268,1776878.8096402388,1776878.8096402388,0.0,True
1968,278,2261421.7674577525,2261421.7674577525,0.0,True
1969,276,1997371.979344648,1997371.979344648,0.0,True
1970,305,1315258.8854023044,1315258.8854023044,0.0,True
1971,316,1261667.5613366554,1261667.5613366554,0.0,True
1972,344,1226573.7722271157,1226573.7722271157,0.0,True
1973,364,1474729.4935640346,1474729.4935640348,2.3283064365386963e-10,True
1974,362,1530150.4987273074,1530150.4987273074,0.0,True
1975,378,1491764.5806128797,1491764.5806128797,0.0,True
1976,393,1270291.5079065077,1270291.5079065077,0.0,True
1977,381,1052772.8172896132,1052772.8172896132,0.0,True
1978,381,1100533.4571248086,1100533.4571248086,0.0,True
1979,440,1070501.9414873722,1070501.9414873722,0.0,True
1980,463,920439.4954915409,920439.4954915409,0.0,True
1981,460,951152.4566159929,951152.4566159929,0.0,True
1982,460,879156.980587679,879156.980587679,0.0,True
1983,499,999248.6772921705,999248.6772921704,-1.1641532182693481e-10,True
1984,447,788125.010419475,788125.010419475,0.0,True
1985,645,846359.3316841376,846359.3316841376,0.0,True
1986,660,887679.9215533348,887679.9215533348,0.0,True
1987,686,1540525.3593716912,1540525.3593716912,0.0,True
1988,740,1523761.8761029071,1523761.8761029071,0.0,True
1989,730,1057659.4171376622,1057659.4171376622,0.0,True
1990,738,628397.1051583209,628397.1051583207,-1.1641532182693481e-10,True
1991,733,563083.5421179727,563083.5421179727,0.0,True
1992,668,791912.1819291179,791912.1819291179,0.0,True
1993,698,649755.9383959407,649755.9383959407,0.0,True
1994,700,606870.3259925327,606870.3259925327,0.0,True
1995,753,657089.7014039117,657089.7014039117,0.0,True
1996,783,503933.025927294,503933.025927294,0.0,True
1997,779,580003.005842337,580003.005842337,0.0,True
1998,770,647768.2720807054,647768.2720807054,0.0,True
1999,796,647853.3564982157,647853.3564982157,0.0,True
2000,613,711747.8128265165,711747.8128265165,0.0,True
2001,780,837770.1886248072,837770.1886248072,0.0,True
2002,835,835062.3199185741,835062.3199185741,0.0,True
2003,780,892178.5611327267,892178.5611327267,0.0,True
2004,790,962650.8472120857,962650.8472120857,0.0,True
2005,825,891338.1740961934,891338.1740961934,0.0,True
2006,803,672564.0660755528,672564.066075553,1.1641532182693481e-10,True
2007,805,737567.2147761462,737567.2147761462,0.0,True
2008,842,699125.8997685355,699125.8997685355,0.0,True
2009,818,560498.7632450878,560498.7632450878,0.0,True
2010,876,683175.220502585,683175.220502585,0.0,True
2011,865,581908.9235549469,581908.9235549469,0.0,True
2012,838,761276.6529846151,761276.6529846151,0.0,True
2013,829,457279.6752424575,457279.6752424575,0.0,True
2014,815,650022.4401235011,650022.4401235011,0.0,True
2015,799,616815.4517828698,616815.4517828698,0.0,True
2016,823,662437.6355000329,662437.6355000329,0.0,True
2017,816,564629.3207503145,564629.3207503145,0.0,True
2018,864,606594.1987965421,606594.1987965421,0.0,True
2019,860,649172.6258836818,649172.6258836818,0.0,True
