commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,87.425796213,87.425796213,0.0,1.0,128.82495516931337,11262.624277781251,3.1100000000000003,128.82495516931348,11262.62427778126,-9.094947017729282e-12,0.9999999999999992,-8.07533554650461e-16
Cod-likes,5,5,1020.4122986929999,1020.4122986929999,0.0,1.0,2056.2198356383315,2098192.0091018523,4.255259330169545,1799.9453952973154,1836686.418337214,261505.59076463827,1.1423790082802399,0.14237900828023986
Crustaceans,9,9,274.463429871,274.463429871,0.0,1.0,199.3315573668574,54709.22291643568,3.263074407746987,183.26283800053247,50298.94708551958,4410.2758309161,1.08768127538371,0.08768127538371
Flatfishes,7,7,164.13643932899998,164.13643932899998,0.0,1.0,664.3114343324733,109037.71343687296,3.6246565330567333,421.3631315889615,69161.04408352902,39876.66935334394,1.576577029478951,0.576577029478951
Herring-likes,3,3,273.154652199,273.154652199,0.0,1.0,132.44917979544712,36179.10964106818,3.1035280567689836,126.91941356698706,34668.628270191395,1510.4813708767833,1.0435691126601487,0.04356911266014865
Molluscs,1,1,0.08000155,0.08000155,0.0,1.0,12.589254117941675,1.0071598427792168,2.1,12.589254117941675,1.0071598427792168,0.0,1.0,0.0
Other fishes & inverts,25,25,3731.9795286048993,3731.9795286048993,0.0,1.0,740.7882368789799,2764606.53506367,3.7048754573617266,506.84533938268754,1891536.4307449926,873070.1043186774,1.461566634471224,0.46156663447122387
Perch-likes,54,54,8261.5028916578,8261.5028916578,0.0,1.0,500.11745371750874,4131721.790055734,3.373806723106001,236.48670111355702,1953735.565088265,2177986.224967469,2.1147804564171264,1.1147804564171266
"Salmon, smelts, etc",1,1,3.1468443,3.1468443,0.0,1.0,223.872113856834,704.4906854193291,3.35,223.872113856834,704.4906854193291,0.0,1.0,0.0
Scorpionfishes,11,11,369.45178555920006,369.45178555920006,0.0,1.0,940.3785469312301,347424.53326530894,3.940061033797329,871.0859998713087,321824.2780280761,25600.255237232835,1.079547308842248,0.07954730884224794
Sharks & rays,15,15,296.6206308735001,296.6206308735001,0.0,1.0,1661.1455493858116,492730.04083152633,4.1071130404460146,1279.7143515766597,379589.6783025409,113140.36252898542,1.2980596391211938,0.2980596391211939
Tuna & billfishes,13,13,1254.7170030507998,1254.7170030507998,0.0,1.0,2728.4542381790307,3423437.9246892463,4.426833073878229,2671.979205065735,3352577.740394138,70860.18429510854,1.021136030178014,0.021136030178014017
